periodoCompeticion,nombreCompeticion,idEquipo,idJugador
2021 - 2022,Temporada,1610612749,1630492
2021 - 2022,Temporada,1610612749,1628975
2021 - 2022,Temporada,1610612749,201586
2021 - 2022,Temporada,1610612756,1628969
2021 - 2022,Temporada,1610612756,203109
2021 - 2022,Temporada,1610612756,1629028
2021 - 2022,Temporada,1610612756,1626164
2021 - 2022,Temporada,1610612756,101108
2021 - 2022,Temporada,1610612756,1629013
2021 - 2022,Temporada,1610612756,1629661
2021 - 2022,Temporada,1610612756,202687
2021 - 2022,Temporada,1610612756,1628470
2021 - 2022,Temporada,1610612756,201580
2021 - 2022,Temporada,1610612756,1626166
2021 - 2022,Temporada,1610612756,1628988
2021 - 2022,Temporada,1610612756,203901
2021 - 2022,Temporada,1610612756,1630688
2021 - 2022,Temporada,1610612763,1628415
2021 - 2022,Temporada,1610612763,1628991
2021 - 2022,Temporada,1610612763,203500
2021 - 2022,Temporada,1610612763,1630217
2021 - 2022,Temporada,1610612763,1626145
2021 - 2022,Temporada,1610612763,203937
2021 - 2022,Temporada,1610612763,1630533
2021 - 2022,Temporada,1610612763,1629634
2021 - 2022,Temporada,1610612763,1629001
2021 - 2022,Temporada,1610612763,1629633
2021 - 2022,Temporada,1610612763,1629723
2021 - 2022,Temporada,1610612763,1630214
2021 - 2022,Temporada,1610612755,201980
2021 - 2022,Temporada,1610612755,202699
2021 - 2022,Temporada,1610612755,203954
2021 - 2022,Temporada,1610612755,1630178
2021 - 2022,Temporada,1610612755,201935
2021 - 2022,Temporada,1610612755,1629680
2021 - 2022,Temporada,1610612755,1630194
2021 - 2022,Temporada,1610612755,1629003
2021 - 2022,Temporada,1610612755,1627777
2021 - 2022,Temporada,1610612755,1627788
2021 - 2022,Temporada,1610612755,1630198
2021 - 2022,Temporada,1610612755,1630531
2021 - 2022,Temporada,1610612755,1629646
2021 - 2022,Temporada,1610612755,201599
2021 - 2022,Temporada,1610612755,200794
2021 - 2022,Temporada,1610612763,1629630
2021 - 2022,Temporada,1610612750,1630162
2021 - 2022,Temporada,1610612750,1629020
2021 - 2022,Temporada,1610612750,1626157
2021 - 2022,Temporada,1610612750,201976
2021 - 2022,Temporada,1610612750,1626156
2021 - 2022,Temporada,1610612750,1630183
2021 - 2022,Temporada,1610612750,1627736
2021 - 2022,Temporada,1610612750,1629162
2021 - 2022,Temporada,1610612750,202328
2021 - 2022,Temporada,1610612750,1630195
2021 - 2022,Temporada,1610612750,1627774
2021 - 2022,Temporada,1610612750,1629669
2021 - 2022,Temporada,1610612750,1629006
2021 - 2022,Temporada,1610612750,1627752
2021 - 2022,Temporada,1610612750,1629675
2021 - 2022,Temporada,1610612761,1628384
2021 - 2022,Temporada,1610612761,1627783
2021 - 2022,Temporada,1610612761,203920
2021 - 2022,Temporada,1610612761,1629018
2021 - 2022,Temporada,1610612761,1630567
2021 - 2022,Temporada,1610612761,1630173
2021 - 2022,Temporada,1610612761,1628449
2021 - 2022,Temporada,1610612761,201152
2021 - 2022,Temporada,1610612761,1629139
2021 - 2022,Temporada,1610612761,1629004
2021 - 2022,Temporada,1610612761,1630201
2021 - 2022,Temporada,1610612761,1630625
2021 - 2022,Temporada,1610612761,1629717
2021 - 2022,Temporada,1610612761,1629067
2021 - 2022,Temporada,1610612740,1627742
2021 - 2022,Temporada,1610612740,1629637
2021 - 2022,Temporada,1610612740,202685
2021 - 2022,Temporada,1610612740,1630529
2021 - 2022,Temporada,1610612740,203468
2021 - 2022,Temporada,1610612740,1630530
2021 - 2022,Temporada,1610612740,1630631
2021 - 2022,Temporada,1610612740,1626204
2021 - 2022,Temporada,1610612740,1628984
2021 - 2022,Temporada,1610612740,1630230
2021 - 2022,Temporada,1610612740,1626195
2021 - 2022,Temporada,1610612740,203503
2021 - 2022,Temporada,1610612740,202066
2021 - 2022,Temporada,1610612762,202711
2021 - 2022,Temporada,1610612762,1626220
2021 - 2022,Temporada,1610612762,203497
2021 - 2022,Temporada,1610612762,1628378
2021 - 2022,Temporada,1610612762,201144
2021 - 2022,Temporada,1610612762,202355
2021 - 2022,Temporada,1610612762,203903
2021 - 2022,Temporada,1610612762,1627863
2021 - 2022,Temporada,1610612762,1627823
2021 - 2022,Temporada,1610612762,1629672
2021 - 2022,Temporada,1610612762,1629638
2021 - 2022,Temporada,1610612762,1630215
2021 - 2022,Temporada,1610612762,200752
2021 - 2022,Temporada,1610612741,1629750
2021 - 2022,Temporada,1610612741,1630172
2021 - 2022,Temporada,1610612741,202696
2021 - 2022,Temporada,1610612741,201942
2021 - 2022,Temporada,1610612741,1630245
2021 - 2022,Temporada,1610612741,1629632
2021 - 2022,Temporada,1610612741,1628972
2021 - 2022,Temporada,1610612741,1627884
2021 - 2022,Temporada,1610612741,202684
2021 - 2022,Temporada,1610612741,1628396
2021 - 2022,Temporada,1610612741,1630250
2021 - 2022,Temporada,1610612741,1629744
2021 - 2022,Temporada,1610612743,203932
2021 - 2022,Temporada,1610612743,201145
2021 - 2022,Temporada,1610612743,203999
2021 - 2022,Temporada,1610612743,203115
2021 - 2022,Temporada,1610612743,1628420
2021 - 2022,Temporada,1610612743,203085
2021 - 2022,Temporada,1610612743,1630538
2021 - 2022,Temporada,1610612743,203210
2021 - 2022,Temporada,1610612743,202326
2021 - 2022,Temporada,1610612743,1627854
2021 - 2022,Temporada,1610612743,1630267
2021 - 2022,Temporada,1610612743,1628427
2021 - 2022,Temporada,1610612743,1630192
2021 - 2022,Temporada,1610612737,1629631
2021 - 2022,Temporada,1610612737,1628381
2021 - 2022,Temporada,1610612737,203991
2021 - 2022,Temporada,1610612737,1628989
2021 - 2022,Temporada,1610612737,1629027
2021 - 2022,Temporada,1610612737,1626153
2021 - 2022,Temporada,1610612737,201568
2021 - 2022,Temporada,1610612737,1630168
2021 - 2022,Temporada,1610612737,1627789
2021 - 2022,Temporada,1610612737,203992
2021 - 2022,Temporada,1610612737,203476
2021 - 2022,Temporada,1610612737,1630552
2021 - 2022,Temporada,1610612737,1628995
2021 - 2022,Temporada,1610612737,1630219
2021 - 2022,Temporada,1610612751,201142
2021 - 2022,Temporada,1610612751,1628971
2021 - 2022,Temporada,1610612751,203083
2021 - 2022,Temporada,1610612751,203552
2021 - 2022,Temporada,1610612751,202681
2021 - 2022,Temporada,1610612751,201988
2021 - 2022,Temporada,1610612751,1629651
2021 - 2022,Temporada,1610612751,201609
2021 - 2022,Temporada,1610612751,201933
2021 - 2022,Temporada,1610612751,200746
2021 - 2022,Temporada,1610612751,1630556
2021 - 2022,Temporada,1610612751,1630549
2021 - 2022,Temporada,1610612751,1630560
2021 - 2022,Temporada,1610612741,203897
2021 - 2022,Temporada,1610612741,1627936
2021 - 2022,Temporada,1610612761,1627832
2021 - 2022,Temporada,1610612749,203114
2021 - 2022,Temporada,1610612763,1630583
2021 - 2022,Temporada,1610612739,1628374
2021 - 2022,Temporada,1610612739,1630596
2021 - 2022,Temporada,1610612739,1628386
2021 - 2022,Temporada,1610612739,1627747
2021 - 2022,Temporada,1610612739,1629636
2021 - 2022,Temporada,1610612739,1630171
2021 - 2022,Temporada,1610612739,201567
2021 - 2022,Temporada,1610612739,200765
2021 - 2022,Temporada,1610612739,1629650
2021 - 2022,Temporada,1610612739,202334
2021 - 2022,Temporada,1610612739,1626224
2021 - 2022,Temporada,1610612739,1630205
2021 - 2022,Temporada,1610612739,1629685
2021 - 2022,Temporada,1610612746,201587
2021 - 2022,Temporada,1610612746,202694
2021 - 2022,Temporada,1610612746,1627826
2021 - 2022,Temporada,1610612746,1629611
2021 - 2022,Temporada,1610612746,202704
2021 - 2022,Temporada,1610612746,1626181
2021 - 2022,Temporada,1610612746,1628392
2021 - 2022,Temporada,1610612746,203496
2021 - 2022,Temporada,1610612746,1629599
2021 - 2022,Temporada,1610612746,1630527
2021 - 2022,Temporada,1610612746,203918
2021 - 2022,Temporada,1610612766,1628970
2021 - 2022,Temporada,1610612766,1629023
2021 - 2022,Temporada,1610612766,203486
2021 - 2022,Temporada,1610612766,1626179
2021 - 2022,Temporada,1610612766,1630163
2021 - 2022,Temporada,1610612766,1628998
2021 - 2022,Temporada,1610612766,1626162
2021 - 2022,Temporada,1610612766,1626149
2021 - 2022,Temporada,1610612766,1629667
2021 - 2022,Temporada,1610612766,202738
2021 - 2022,Temporada,1610612766,1630547
2021 - 2022,Temporada,1610612766,1630539
2021 - 2022,Temporada,1610612766,1630208
2021 - 2022,Temporada,1610612766,1630550
2021 - 2022,Temporada,1610612759,1630170
2021 - 2022,Temporada,1610612759,1629640
2021 - 2022,Temporada,1610612759,1627751
2021 - 2022,Temporada,1610612759,1630563
2021 - 2022,Temporada,1610612759,1627749
2021 - 2022,Temporada,1610612759,1626196
2021 - 2022,Temporada,1610612759,1628380
2021 - 2022,Temporada,1610612759,1630200
2021 - 2022,Temporada,1610612759,1629022
2021 - 2022,Temporada,1610612759,1628966
2021 - 2022,Temporada,1610612759,1629719
2021 - 2022,Temporada,1610612759,1629111
2021 - 2022,Temporada,1610612759,1629641
2021 - 2022,Temporada,1610612759,1630580
2021 - 2022,Temporada,1610612746,202331
2021 - 2022,Temporada,1610612754,1627741
2021 - 2022,Temporada,1610612754,1629052
2021 - 2022,Temporada,1610612754,1630543
2021 - 2022,Temporada,1610612754,204456
2021 - 2022,Temporada,1610612754,1630169
2021 - 2022,Temporada,1610612754,1630678
2021 - 2022,Temporada,1610612754,202362
2021 - 2022,Temporada,1610612754,1630613
2021 - 2022,Temporada,1610612754,1628221
2021 - 2022,Temporada,1610612754,1629048
2021 - 2022,Temporada,1610612754,1627763
2021 - 2022,Temporada,1610612754,1630188
2021 - 2022,Temporada,1610612751,1630561
2021 - 2022,Temporada,1610612764,1630166
2021 - 2022,Temporada,1610612764,1629060
2021 - 2022,Temporada,1610612764,1629655
2021 - 2022,Temporada,1610612764,1630557
2021 - 2022,Temporada,1610612764,203107
2021 - 2022,Temporada,1610612764,1630264
2021 - 2022,Temporada,1610612764,202397
2021 - 2022,Temporada,1610612764,1630225
2021 - 2022,Temporada,1610612764,1630176
2021 - 2022,Temporada,1610612764,203526
2021 - 2022,Temporada,1610612764,1630216
2021 - 2022,Temporada,1610612764,1630648
2021 - 2022,Temporada,1610612766,1629083
2021 - 2022,Temporada,1610612749,1630572
2021 - 2022,Temporada,1610612749,1629623
2021 - 2022,Temporada,1610612739,1629164
2021 - 2022,Temporada,1610612739,1630612
2021 - 2022,Temporada,1610612737,1630536
2021 - 2022,Temporada,1610612745,1629726
2021 - 2022,Temporada,1610612745,1630256
2021 - 2022,Temporada,1610612745,1630578
2021 - 2022,Temporada,1610612745,1629645
2021 - 2022,Temporada,1610612745,1630224
2021 - 2022,Temporada,1610612745,1630231
2021 - 2022,Temporada,1610612745,1630528
2021 - 2022,Temporada,1610612745,1628021
2021 - 2022,Temporada,1610612745,1630586
2021 - 2022,Temporada,1610612745,1628981
2021 - 2022,Temporada,1610612745,201569
2021 - 2022,Temporada,1610612738,1630271
2021 - 2022,Temporada,1610612738,1630346
2021 - 2022,Temporada,1610612763,1630582
2021 - 2022,Temporada,1610612752,202692
2021 - 2022,Temporada,1610612752,1630167
2021 - 2022,Temporada,1610612752,1630579
2021 - 2022,Temporada,1610612752,203095
2021 - 2022,Temporada,1610612752,1630193
2021 - 2022,Temporada,1610612752,1630624
2021 - 2022,Temporada,1610612752,201959
2021 - 2022,Temporada,1610612752,1627853
2021 - 2022,Temporada,1610612752,1629628
2021 - 2022,Temporada,1610612752,1629656
2021 - 2022,Temporada,1610612752,1630540
2021 - 2022,Temporada,1610612752,1629011
2021 - 2022,Temporada,1610612748,1628539
2021 - 2022,Temporada,1610612748,1630606
2021 - 2022,Temporada,1610612753,1629643
2021 - 2022,Temporada,1610612753,1629021
2021 - 2022,Temporada,1610612753,1628964
2021 - 2022,Temporada,1610612753,1630181
2021 - 2022,Temporada,1610612753,1628365
2021 - 2022,Temporada,1610612753,1629962
2021 - 2022,Temporada,1610612753,201577
2021 - 2022,Temporada,1610612753,1629649
2021 - 2022,Temporada,1610612753,1629678
2021 - 2022,Temporada,1610612753,203914
2021 - 2022,Temporada,1610612753,203082
2021 - 2022,Temporada,1610612765,1630180
2021 - 2022,Temporada,1610612765,1630587
2021 - 2022,Temporada,1610612765,1630191
2021 - 2022,Temporada,1610612765,1628402
2021 - 2022,Temporada,1610612765,1630165
2021 - 2022,Temporada,1610612765,1630240
2021 - 2022,Temporada,1610612765,1630568
2021 - 2022,Temporada,1610612765,1630296
2021 - 2022,Temporada,1610612765,203585
2021 - 2022,Temporada,1610612765,1629035
2021 - 2022,Temporada,1610612765,1630691
2021 - 2022,Temporada,1610612765,203482
2021 - 2022,Temporada,1610612741,1630792
2021 - 2022,Temporada,1610612741,1629076
2021 - 2022,Temporada,1610612750,1630233
2021 - 2022,Temporada,1610612750,1630593
2021 - 2022,Temporada,1610612742,1629033
2021 - 2022,Temporada,1610612742,1630589
2021 - 2022,Temporada,1610612747,1630559
2021 - 2022,Temporada,1610612747,1626169
2021 - 2022,Temporada,1610612747,1629117
2021 - 2022,Temporada,1610612747,1628370
2021 - 2022,Temporada,1610612747,1629659
2021 - 2022,Temporada,1610612747,201571
2021 - 2022,Temporada,1610612747,1630222
2021 - 2022,Temporada,1610612747,201961
2021 - 2022,Temporada,1610612747,1630644
2021 - 2022,Temporada,1610612747,203145
2021 - 2022,Temporada,1610612747,202340
2021 - 2022,Temporada,1610612747,2730
2021 - 2022,Temporada,1610612743,1628432
2021 - 2022,Temporada,1610612743,1630210
2021 - 2022,Temporada,1610612760,1630686
2021 - 2022,Temporada,1610612760,1629658
2021 - 2022,Temporada,1610612760,1629676
2021 - 2022,Temporada,1610612760,1630249
2021 - 2022,Temporada,1610612760,1630285
2021 - 2022,Temporada,1610612760,1628982
2021 - 2022,Temporada,1610612760,1630177
2021 - 2022,Temporada,1610612760,1630197
2021 - 2022,Temporada,1610612760,1630526
2021 - 2022,Temporada,1610612760,1630322
2021 - 2022,Temporada,1610612760,1630598
2021 - 2022,Temporada,1610612746,1628379
2021 - 2022,Temporada,1610612746,1629875
2021 - 2022,Temporada,1610612744,1629683
2021 - 2022,Temporada,1610612740,1629109
2021 - 2022,Temporada,1610612740,1629607
2021 - 2022,Temporada,1610612758,203084
2021 - 2022,Temporada,1610612758,1626168
2021 - 2022,Temporada,1610612758,1627745
2021 - 2022,Temporada,1610612758,203200
2021 - 2022,Temporada,1610612758,1630558
2021 - 2022,Temporada,1610612758,1628978
2021 - 2022,Temporada,1610612758,1629002
2021 - 2022,Temporada,1610612758,1629674
2021 - 2022,Temporada,1610612758,203087
2021 - 2022,Temporada,1610612758,1628367
2021 - 2022,Temporada,1610612758,203090
2021 - 2022,Temporada,1610612756,1630994
2021 - 2022,Temporada,1610612762,1630270
2021 - 2022,Temporada,1610612757,1629604
2021 - 2022,Temporada,1610612757,1629712
2021 - 2022,Temporada,1610612757,1629617
2021 - 2022,Temporada,1610612757,1630553
2021 - 2022,Temporada,1610612757,1630314
2021 - 2022,Temporada,1610612757,203463
2021 - 2022,Temporada,1610612757,1629833
2021 - 2022,Temporada,1610612757,1630535
2021 - 2022,Temporada,1610612757,1630190
2021 - 2022,Temporada,1610612757,1629234
2021 - 2022,Temporada,1610612757,1628404
2021 - 2022,Temporada,1610612757,1626159
2021 - 2022,Temporada,1610612759,1630597
2021 - 2022,Temporada,1610612759,1630218
2021 - 2022,Temporada,1610612765,1630595
2021 - 2022,Temporada,1610612765,203924
2021 - 2022,Temporada,1610612765,202709
2021 - 2022,Temporada,1610612764,1628418
2021 - 2022,Temporada,1610612745,1630227
2021 - 2022,Temporada,1610612761,1630551
2021 - 2022,Temporada,1610612766,1630575
2021 - 2022,Temporada,1610612757,1627739
2021 - 2022,Temporada,1610612747,1629134
2021 - 2022,Temporada,1610612753,1630591
2021 - 2022,Temporada,1610612755,1629718
2021 - 2022,Temporada,1610612747,2546
2021 - 2022,Temporada,1610612764,203484
2021 - 2022,Temporada,1610612764,204001
2021 - 2022,Temporada,1610612762,1630235
2021 - 2022,Temporada,1610612754,1626147
2021 - 2022,Temporada,1610612754,1626208
2021 - 2022,Temporada,1610612753,1630532
2021 - 2022,Temporada,1610612737,101150
2021 - 2022,Temporada,1610612760,1630846
2021 - 2022,Temporada,1610612760,1629026
2021 - 2022,Temporada,1610612747,203076
2021 - 2022,Temporada,1610612747,201566
2021 - 2022,Temporada,1610612747,2772
2021 - 2022,Temporada,1610612742,202688
2021 - 2022,Temporada,1610612753,1630175
2021 - 2022,Temporada,1610612760,1630544
2021 - 2022,Temporada,1610612758,203458
2021 - 2022,Temporada,1610612766,202330
2021 - 2022,Temporada,1610612752,203944
2021 - 2022,Temporada,1610612751,201949
2021 - 2022,Temporada,1610612747,2544
2021 - 2022,Temporada,1610612765,1628963
2021 - 2022,Temporada,1610612753,1630288
2021 - 2022,Temporada,1610612760,202324
2021 - 2022,Temporada,1610612760,1629660
2021 - 2022,Temporada,1610612744,1629185
2021 - 2022,Temporada,1610612753,1628976
2021 - 2022,Temporada,1610612757,1630570
2021 - 2022,Temporada,1610612740,1627820
2021 - 2022,Temporada,1610612760,1629647
2021 - 2022,Temporada,1610612745,1626174
2021 - 2022,Temporada,1610612745,203471
2021 - 2022,Temporada,1610612746,1628400
2021 - 2022,Temporada,1610612765,1628977
2021 - 2022,Temporada,1610612760,1628983
2021 - 2022,Temporada,1610612754,1630537
2021 - 2022,Temporada,1610612758,1627734
2021 - 2022,Temporada,1610612764,1628398
2021 - 2022,Temporada,1610612748,1629657
2021 - 2022,Temporada,1610612758,1628368
2021 - 2022,Temporada,1610612758,1626158
2021 - 2022,Temporada,1610612763,1629681
2021 - 2022,Temporada,1610612738,1629103
2021 - 2022,Temporada,1610612740,1628993
2021 - 2022,Temporada,1610612739,1629731
2021 - 2022,Temporada,1610612759,203926
2021 - 2022,Temporada,1610612749,1627761
2021 - 2022,Temporada,1610612745,1630243
2021 - 2022,Temporada,1610612762,1628962
2021 - 2022,Temporada,1610612757,1629014
2021 - 2022,Temporada,1610612752,1629629
2021 - 2022,Temporada,1610612739,204025
2021 - 2022,Temporada,1610612757,202339
2021 - 2022,Temporada,1610612752,203457
2021 - 2022,Temporada,1610612755,1626161
2021 - 2022,Temporada,1610612761,1628391
2021 - 2022,Temporada,1610612760,1630581
2021 - 2022,Temporada,1610612752,202689
2021 - 2022,Temporada,1610612758,1629663
2021 - 2022,Temporada,1610612741,1628035
2021 - 2022,Temporada,1610612757,203994
2021 - 2022,Temporada,1610612739,1630698
2021 - 2022,Temporada,1610612764,1630555
2021 - 2022,Temporada,1610612740,1629671
2021 - 2022,Temporada,1610612760,1629652
2021 - 2022,Temporada,1610612755,1629619
2021 - 2022,Temporada,1610612760,1628778
2021 - 2022,Temporada,1610612757,1628372
2021 - 2022,Temporada,1610612758,1630186
2021 - 2022,Temporada,1610612756,1628382
2021 - 2022,Temporada,1610612738,202683
2021 - 2022,Temporada,1610612760,1629603
2021 - 2022,Temporada,1610612760,203488
2021 - 2022,Temporada,1610612748,1629735
2021 - 2022,Temporada,1610612746,1630206
2021 - 2022,Temporada,1610612762,204060
2021 - 2022,Temporada,1610612764,203078
2021 - 2022,Temporada,1610612765,1630199
2021 - 2022,Temporada,1610612763,1627885
2021 - 2022,Temporada,1610612758,1629056
2021 - 2022,Temporada,1610612742,203501
2021 - 2022,Temporada,1610612757,1629642
2021 - 2022,Temporada,1610612763,1629751
2021 - 2022,Temporada,1610612743,203516
2021 - 2022,Temporada,1610612741,1628366
2021 - 2022,Temporada,1610612762,1629597
2021 - 2022,Temporada,1610612762,1627756
2021 - 2022,Temporada,1610612762,203658
2021 - 2022,Temporada,1610612741,1629653
2021 - 2022,Temporada,1610612759,204020
2021 - 2022,Temporada,1610612759,1630237
2021 - 2022,Temporada,1610612754,1626167
2021 - 2022,Temporada,1610612757,203469
2021 - 2022,Temporada,1610612753,202734
2021 - 2022,Temporada,1610612763,1630257
2021 - 2022,Temporada,1610612749,204038
2021 - 2022,Temporada,1610612759,1628537
2021 - 2022,Temporada,1610612755,1630565
2021 - 2022,Temporada,1610612753,1630273
2021 - 2022,Temporada,1610612763,1629610
2021 - 2022,Temporada,1610612749,1630288
2021 - 2022,Temporada,1610612754,1629958
2021 - 2022,Temporada,1610612754,1630207
2021 - 2022,Temporada,1610612748,1629644
2021 - 2022,Temporada,1610612741,1628395
2021 - 2022,Temporada,1610612743,1629626
2021 - 2022,Temporada,1610612738,203953
2021 - 2022,Temporada,1610612765,1629620
2021 - 2022,Temporada,1610612765,1630695
2021 - 2022,Temporada,1610612756,1628238
2021 - 2022,Temporada,1610612753,1629755
2021 - 2022,Temporada,1610612764,1628591
2021 - 2022,Temporada,1610612764,1630693
2021 - 2022,Temporada,1610612764,1630692
2021 - 2022,Temporada,1610612743,1627822
2021 - 2022,Temporada,1610612737,1630602
2021 - 2022,Temporada,1610612737,1629598
2021 - 2022,Temporada,1610612752,1628422
2021 - 2022,Temporada,1610612756,1630640
2021 - 2022,Temporada,1610612740,1629713
2021 - 2022,Temporada,1610612743,1630637
2021 - 2022,Temporada,1610612748,201596
2021 - 2022,Temporada,1610612737,1628419
2021 - 2022,Temporada,1610612752,1629760
2021 - 2022,Temporada,1610612761,1630187
2021 - 2022,Temporada,1610612738,202329
2021 - 2022,Temporada,1610612739,1629605
2021 - 2022,Temporada,1610612739,1629005
2021 - 2022,Temporada,1610612748,1629689
2021 - 2022,Temporada,1610612756,1629150
2021 - 2022,Temporada,1610612756,1628990
2021 - 2022,Temporada,1610612760,1630306
2021 - 2022,Temporada,1610612760,1630466
2021 - 2022,Temporada,1610612760,203816
2021 - 2022,Temporada,1610612749,1629602
2021 - 2022,Temporada,1610612765,1628476
2021 - 2022,Temporada,1610612765,1629873
2021 - 2022,Temporada,1610612765,1629686
2021 - 2022,Temporada,1610612765,1627767
2021 - 2022,Temporada,1610612765,1629309
2021 - 2022,Temporada,1610612764,1629682
2021 - 2022,Temporada,1610612738,2207
2021 - 2022,Temporada,1610612742,1628994
2021 - 2022,Temporada,1610612737,1628411
2021 - 2022,Temporada,1610612737,1627760
2021 - 2022,Temporada,1610612737,1629460
2021 - 2022,Temporada,1610612763,1630179
2021 - 2022,Temporada,1610612757,203081
2021 - 2022,Temporada,1610612757,1630787
2021 - 2022,Temporada,1610612757,1629600
2021 - 2022,Temporada,1610612764,202954
2021 - 2022,Temporada,1610612747,201954
2021 - 2022,Temporada,1610612747,1629203
2021 - 2022,Temporada,1610612763,1629783
2021 - 2022,Temporada,1610612748,1630585
2021 - 2022,Temporada,1610612745,1630610
2021 - 2022,Temporada,1610612739,201937
2021 - 2022,Temporada,1610612739,1630286
2021 - 2022,Temporada,1610612741,101141
2021 - 2022,Temporada,1610612737,1630707
2021 - 2022,Temporada,1610612753,1630758
2021 - 2022,Temporada,1610612758,1626144
2021 - 2022,Temporada,1610612752,1629788
2021 - 2022,Temporada,1610612752,1627782
2021 - 2022,Temporada,1610612747,1630643
2021 - 2022,Temporada,1610612753,1629168
2021 - 2022,Temporada,1610612738,101139
2021 - 2022,Temporada,1610612758,1630278
2021 - 2022,Temporada,1610612742,1630605
2021 - 2022,Temporada,1610612752,201565
2021 - 2022,Temporada,1610612740,1630184
2021 - 2022,Temporada,1610612742,1630647
2021 - 2022,Temporada,1610612756,1627846
2021 - 2022,Temporada,1610612737,203524
2021 - 2022,Temporada,1610612746,1630554
2021 - 2022,Temporada,1610612743,1628408
2021 - 2022,Temporada,1610612763,1630241
2021 - 2022,Temporada,1610612756,1626163
2021 - 2022,Temporada,1610612751,203925
2021 - 2022,Temporada,1610612747,1629635
2021 - 2022,Temporada,1610612739,1629012
2021 - 2022,Temporada,1610612743,1629008
2021 - 2022,Temporada,1610612761,1626155
2021 - 2022,Temporada,1610612740,1629756
2021 - 2022,Temporada,1610612748,1630696
2021 - 2022,Temporada,1610612755,1630203
2021 - 2022,Temporada,1610612755,1627732
2021 - 2022,Temporada,1610612739,1630642
2021 - 2022,Temporada,1610612764,1630675
2021 - 2022,Temporada,1610612752,1630603
2021 - 2022,Temporada,1610612763,1630562
2021 - 2022,Temporada,1610612745,203957
2021 - 2022,Temporada,1610612757,1626188
2021 - 2022,Temporada,1610612757,202335
2021 - 2022,Temporada,1610612744,1630835
2021 - 2022,Temporada,1610612744,1630164
2021 - 2022,Temporada,1610612737,1629148
2021 - 2022,Temporada,1610612737,1630801
2021 - 2022,Temporada,1610612750,1628968
2021 - 2022,Temporada,1610612750,1630665
2021 - 2022,Temporada,1610612750,1630627
2021 - 2022,Temporada,1610612743,204028
2021 - 2022,Temporada,1610612743,1630793
2021 - 2022,Temporada,1610612743,1627750
2021 - 2022,Temporada,1610612756,1626184
2021 - 2022,Temporada,1610612756,203967
2021 - 2022,Temporada,1610612766,1630622
2021 - 2022,Temporada,1610612763,1630651
2021 - 2022,Temporada,1610612753,203487
2021 - 2022,Temporada,1610612753,1628371
2021 - 2022,Temporada,1610612765,203099
2021 - 2022,Temporada,1610612752,1628407
2021 - 2022,Temporada,1610612749,1629091
2021 - 2022,Temporada,1610612762,1630617
2021 - 2022,Temporada,1610612762,1630247
2021 - 2022,Temporada,1610612762,1629716
2021 - 2022,Temporada,1610612745,1630189
2021 - 2022,Temporada,1610612751,1630275
2021 - 2022,Temporada,1610612751,1630672
2021 - 2022,Temporada,1610612763,1630253
2021 - 2022,Temporada,1610612740,1630791
2021 - 2022,Temporada,1610612740,1629627
2021 - 2022,Temporada,1610612758,1630645
2021 - 2022,Temporada,1610612758,1630569
2021 - 2022,Temporada,1610612746,1628385
2021 - 2022,Temporada,1610612746,202695
2021 - 2022,Temporada,1610612759,1629677
2021 - 2022,Temporada,1610612753,1630777
2021 - 2022,Temporada,1610612741,1630679
2021 - 2022,Temporada,1610612739,1629662
2021 - 2022,Temporada,1610612749,203948
2021 - 2022,Temporada,1610612737,1626143
2021 - 2022,Temporada,1610612754,203933
2021 - 2022,Temporada,1610612751,1628410
2021 - 2022,Temporada,1610612766,1630618
2021 - 2022,Temporada,1610612737,1630639
2021 - 2022,Temporada,1610612745,1629017
