id,periodoCompeticion,nombreCompeticion,idEquipoLocal,idEquipoVisitante,fecha,puntosLocal,puntosVisitante,instancia
11900061,2019 - 2020,Temporada,1610612755,1610612765,2019-10-15,106,86,Regular Season
11900053,2019 - 2020,Temporada,1610612748,1610612737,2019-10-14,120,87,Regular Season
11900054,2019 - 2020,Temporada,1610612763,1610612766,2019-10-14,99,120,Regular Season
11900055,2019 - 2020,Temporada,1610612742,1610612760,2019-10-14,107,70,Regular Season
11900057,2019 - 2020,Temporada,1610612762,1610612758,2019-10-14,115,128,Regular Season
11900056,2019 - 2020,Temporada,1610612756,1610612743,2019-10-14,102,107,Regular Season
11900058,2019 - 2020,Temporada,1610612747,1610612744,2019-10-14,104,98,Regular Season
11900046,2019 - 2020,Temporada,1610612738,1610612739,2019-10-13,118,72,Regular Season
11900048,2019 - 2020,Temporada,1610612759,1610612740,2019-10-13,114,123,Regular Season
11900049,2019 - 2020,Temporada,1610612753,1610612755,2019-10-13,94,126,Regular Season
11900050,2019 - 2020,Temporada,1610612761,1610612741,2019-10-13,91,105,Regular Season
11900051,2019 - 2020,Temporada,1610612764,1610612749,2019-10-13,108,115,Regular Season
11900044,2019 - 2020,Temporada,1610612751,1610612747,2019-10-12,91,77,Regular Season
11900045,2019 - 2020,Temporada,1610612757,1610612756,2019-10-12,118,134,Regular Season
11900037,2019 - 2020,Temporada,1610612765,1610612739,2019-10-11,109,105,Regular Season
11900038,2019 - 2020,Temporada,1610612754,1610612741,2019-10-11,105,87,Regular Season
11900039,2019 - 2020,Temporada,1610612753,1610612738,2019-10-11,75,100,Regular Season
11900040,2019 - 2020,Temporada,1610612766,1610612755,2019-10-11,87,100,Regular Season
11900041,2019 - 2020,Temporada,1610612752,1610612764,2019-10-11,99,115,Regular Season
11900042,2019 - 2020,Temporada,1610612740,1610612762,2019-10-11,128,127,Regular Season
11900043,2019 - 2020,Temporada,1610612742,1610612749,2019-10-11,111,118,Regular Season
11900030,2019 - 2020,Temporada,1610612745,1610612761,2019-10-10,118,111,Regular Season
11900031,2019 - 2020,Temporada,1610612747,1610612751,2019-10-10,111,114,Regular Season
11900034,2019 - 2020,Temporada,1610612758,1610612756,2019-10-10,105,88,Regular Season
11900035,2019 - 2020,Temporada,1610612744,1610612750,2019-10-10,143,123,Regular Season
11900036,2019 - 2020,Temporada,1610612746,1610612743,2019-10-10,91,111,Regular Season
11900024,2019 - 2020,Temporada,1610612765,1610612742,2019-10-09,124,117,Regular Season
11900026,2019 - 2020,Temporada,1610612737,1610612753,2019-10-09,88,97,Regular Season
11900027,2019 - 2020,Temporada,1610612766,1610612748,2019-10-09,94,108,Regular Season
11900028,2019 - 2020,Temporada,1610612741,1610612740,2019-10-09,125,127,Regular Season
11900029,2019 - 2020,Temporada,1610612749,1610612762,2019-10-09,133,99,Regular Season
11900017,2019 - 2020,Temporada,1610612761,1610612745,2019-10-08,134,129,Regular Season
11900019,2019 - 2020,Temporada,1610612748,1610612759,2019-10-08,107,89,Regular Season
11900021,2019 - 2020,Temporada,1610612760,1610612742,2019-10-08,119,104,Regular Season
11900022,2019 - 2020,Temporada,1610612756,1610612750,2019-10-08,111,106,Regular Season
11900023,2019 - 2020,Temporada,1610612757,1610612743,2019-10-08,94,105,Regular Season
11900013,2019 - 2020,Temporada,1610612765,1610612753,2019-10-07,91,115,Regular Season
11900014,2019 - 2020,Temporada,1610612764,1610612752,2019-10-07,99,104,Regular Season
11900015,2019 - 2020,Temporada,1610612737,1610612740,2019-10-07,109,133,Regular Season
11900016,2019 - 2020,Temporada,1610612741,1610612749,2019-10-07,112,122,Regular Season
11900010,2019 - 2020,Temporada,1610612738,1610612766,2019-10-06,107,106,Regular Season
11900005,2019 - 2020,Temporada,1610612754,1610612758,2019-10-05,130,106,Regular Season
11900006,2019 - 2020,Temporada,1610612744,1610612747,2019-10-05,101,123,Regular Season
11900007,2019 - 2020,Temporada,1610612759,1610612753,2019-10-05,89,125,Regular Season
11900002,2019 - 2020,Temporada,1610612746,1610612745,2019-10-04,96,109,Regular Season
11900003,2019 - 2020,Temporada,1610612758,1610612754,2019-10-04,131,132,Regular Season
41800406,2018 - 2019,Temporada,1610612744,1610612761,2019-06-13,110,114,NBA Finals
41800405,2018 - 2019,Temporada,1610612761,1610612744,2019-06-10,105,106,NBA Finals
41800404,2018 - 2019,Temporada,1610612744,1610612761,2019-06-07,92,105,NBA Finals
41800403,2018 - 2019,Temporada,1610612744,1610612761,2019-06-05,109,123,NBA Finals
41800402,2018 - 2019,Temporada,1610612761,1610612744,2019-06-02,104,109,NBA Finals
41800401,2018 - 2019,Temporada,1610612761,1610612744,2019-05-30,118,109,NBA Finals
41800306,2018 - 2019,Temporada,1610612761,1610612749,2019-05-25,100,94,Conference Finals
41800305,2018 - 2019,Temporada,1610612749,1610612761,2019-05-23,99,105,Conference Finals
41800304,2018 - 2019,Temporada,1610612761,1610612749,2019-05-21,120,102,Conference Finals
41800314,2018 - 2019,Temporada,1610612757,1610612744,2019-05-20,117,119,Conference Finals
41800303,2018 - 2019,Temporada,1610612761,1610612749,2019-05-19,118,112,Conference Finals
41800313,2018 - 2019,Temporada,1610612757,1610612744,2019-05-18,99,110,Conference Finals
41800302,2018 - 2019,Temporada,1610612749,1610612761,2019-05-17,125,103,Conference Finals
41800312,2018 - 2019,Temporada,1610612744,1610612757,2019-05-16,114,111,Conference Finals
41800301,2018 - 2019,Temporada,1610612749,1610612761,2019-05-15,108,100,Conference Finals
41800311,2018 - 2019,Temporada,1610612744,1610612757,2019-05-14,116,94,Conference Finals
41800237,2018 - 2019,Temporada,1610612743,1610612757,2019-05-12,96,100,Conference Semifinals
41800217,2018 - 2019,Temporada,1610612761,1610612755,2019-05-12,92,90,Conference Semifinals
41800226,2018 - 2019,Temporada,1610612745,1610612744,2019-05-10,113,118,Conference Semifinals
41800216,2018 - 2019,Temporada,1610612755,1610612761,2019-05-09,112,101,Conference Semifinals
41800236,2018 - 2019,Temporada,1610612757,1610612743,2019-05-09,119,108,Conference Semifinals
41800205,2018 - 2019,Temporada,1610612749,1610612738,2019-05-08,116,91,Conference Semifinals
41800225,2018 - 2019,Temporada,1610612744,1610612745,2019-05-08,104,99,Conference Semifinals
41800215,2018 - 2019,Temporada,1610612761,1610612755,2019-05-07,125,89,Conference Semifinals
41800235,2018 - 2019,Temporada,1610612743,1610612757,2019-05-07,124,98,Conference Semifinals
41800204,2018 - 2019,Temporada,1610612738,1610612749,2019-05-06,101,113,Conference Semifinals
41800224,2018 - 2019,Temporada,1610612745,1610612744,2019-05-06,112,108,Conference Semifinals
41800214,2018 - 2019,Temporada,1610612755,1610612761,2019-05-05,96,101,Conference Semifinals
41800234,2018 - 2019,Temporada,1610612757,1610612743,2019-05-05,112,116,Conference Semifinals
41800223,2018 - 2019,Temporada,1610612745,1610612744,2019-05-04,126,121,Conference Semifinals
41800203,2018 - 2019,Temporada,1610612738,1610612749,2019-05-03,116,123,Conference Semifinals
41800233,2018 - 2019,Temporada,1610612757,1610612743,2019-05-03,140,137,Conference Semifinals
41800213,2018 - 2019,Temporada,1610612755,1610612761,2019-05-02,116,95,Conference Semifinals
41800232,2018 - 2019,Temporada,1610612743,1610612757,2019-05-01,90,97,Conference Semifinals
41800202,2018 - 2019,Temporada,1610612749,1610612738,2019-04-30,123,102,Conference Semifinals
41800222,2018 - 2019,Temporada,1610612744,1610612745,2019-04-30,115,109,Conference Semifinals
41800212,2018 - 2019,Temporada,1610612761,1610612755,2019-04-29,89,94,Conference Semifinals
41800231,2018 - 2019,Temporada,1610612743,1610612757,2019-04-29,121,113,Conference Semifinals
41800201,2018 - 2019,Temporada,1610612749,1610612738,2019-04-28,90,112,Conference Semifinals
41800221,2018 - 2019,Temporada,1610612744,1610612745,2019-04-28,104,100,Conference Semifinals
41800211,2018 - 2019,Temporada,1610612761,1610612755,2019-04-27,108,95,Conference Semifinals
41800157,2018 - 2019,Temporada,1610612743,1610612759,2019-04-27,90,86,First Round
41800146,2018 - 2019,Temporada,1610612746,1610612744,2019-04-26,110,129,First Round
41800156,2018 - 2019,Temporada,1610612759,1610612743,2019-04-25,120,103,First Round
41800175,2018 - 2019,Temporada,1610612745,1610612762,2019-04-24,100,93,First Round
41800145,2018 - 2019,Temporada,1610612744,1610612746,2019-04-24,121,129,First Round
41800115,2018 - 2019,Temporada,1610612761,1610612753,2019-04-23,115,96,First Round
41800125,2018 - 2019,Temporada,1610612755,1610612751,2019-04-23,122,100,First Round
41800155,2018 - 2019,Temporada,1610612743,1610612759,2019-04-23,108,90,First Round
41800165,2018 - 2019,Temporada,1610612757,1610612760,2019-04-23,118,115,First Round
41800104,2018 - 2019,Temporada,1610612765,1610612749,2019-04-22,104,127,First Round
41800174,2018 - 2019,Temporada,1610612762,1610612745,2019-04-22,107,91,First Round
41800134,2018 - 2019,Temporada,1610612754,1610612738,2019-04-21,106,110,First Round
41800144,2018 - 2019,Temporada,1610612746,1610612744,2019-04-21,105,113,First Round
41800114,2018 - 2019,Temporada,1610612753,1610612761,2019-04-21,85,107,First Round
41800164,2018 - 2019,Temporada,1610612760,1610612757,2019-04-21,98,111,First Round
41800124,2018 - 2019,Temporada,1610612751,1610612755,2019-04-20,108,112,First Round
41800154,2018 - 2019,Temporada,1610612759,1610612743,2019-04-20,103,117,First Round
41800103,2018 - 2019,Temporada,1610612765,1610612749,2019-04-20,103,119,First Round
41800173,2018 - 2019,Temporada,1610612762,1610612745,2019-04-20,101,104,First Round
41800113,2018 - 2019,Temporada,1610612753,1610612761,2019-04-19,93,98,First Round
41800133,2018 - 2019,Temporada,1610612754,1610612738,2019-04-19,96,104,First Round
41800163,2018 - 2019,Temporada,1610612760,1610612757,2019-04-19,120,108,First Round
41800123,2018 - 2019,Temporada,1610612751,1610612755,2019-04-18,115,131,First Round
41800153,2018 - 2019,Temporada,1610612759,1610612743,2019-04-18,118,108,First Round
41800143,2018 - 2019,Temporada,1610612746,1610612744,2019-04-18,105,132,First Round
41800132,2018 - 2019,Temporada,1610612738,1610612754,2019-04-17,99,91,First Round
41800102,2018 - 2019,Temporada,1610612749,1610612765,2019-04-17,120,99,First Round
41800172,2018 - 2019,Temporada,1610612745,1610612762,2019-04-17,118,98,First Round
41800112,2018 - 2019,Temporada,1610612761,1610612753,2019-04-16,111,82,First Round
41800152,2018 - 2019,Temporada,1610612743,1610612759,2019-04-16,114,105,First Round
41800162,2018 - 2019,Temporada,1610612757,1610612760,2019-04-16,114,94,First Round
41800122,2018 - 2019,Temporada,1610612755,1610612751,2019-04-15,145,123,First Round
41800142,2018 - 2019,Temporada,1610612744,1610612746,2019-04-15,131,135,First Round
41800131,2018 - 2019,Temporada,1610612738,1610612754,2019-04-14,84,74,First Round
41800161,2018 - 2019,Temporada,1610612757,1610612760,2019-04-14,104,99,First Round
41800101,2018 - 2019,Temporada,1610612749,1610612765,2019-04-14,121,86,First Round
41800171,2018 - 2019,Temporada,1610612745,1610612762,2019-04-14,122,90,First Round
41800121,2018 - 2019,Temporada,1610612755,1610612751,2019-04-13,102,111,First Round
41800111,2018 - 2019,Temporada,1610612761,1610612753,2019-04-13,101,104,First Round
41800141,2018 - 2019,Temporada,1610612744,1610612746,2019-04-13,121,104,First Round
41800151,2018 - 2019,Temporada,1610612743,1610612759,2019-04-13,96,101,First Round
21801220,2018 - 2019,Temporada,1610612737,1610612754,2019-04-10,134,135,Regular Season
21801221,2018 - 2019,Temporada,1610612751,1610612748,2019-04-10,113,94,Regular Season
21801222,2018 - 2019,Temporada,1610612766,1610612753,2019-04-10,114,122,Regular Season
21801223,2018 - 2019,Temporada,1610612752,1610612765,2019-04-10,89,115,Regular Season
21801224,2018 - 2019,Temporada,1610612755,1610612741,2019-04-10,125,109,Regular Season
21801225,2018 - 2019,Temporada,1610612763,1610612744,2019-04-10,132,117,Regular Season
21801226,2018 - 2019,Temporada,1610612749,1610612760,2019-04-10,116,127,Regular Season
21801227,2018 - 2019,Temporada,1610612759,1610612742,2019-04-10,105,94,Regular Season
21801228,2018 - 2019,Temporada,1610612743,1610612750,2019-04-10,99,95,Regular Season
21801229,2018 - 2019,Temporada,1610612746,1610612762,2019-04-10,143,137,Regular Season
21801230,2018 - 2019,Temporada,1610612757,1610612758,2019-04-10,136,131,Regular Season
21801209,2018 - 2019,Temporada,1610612739,1610612766,2019-04-09,97,124,Regular Season
21801210,2018 - 2019,Temporada,1610612765,1610612763,2019-04-09,100,93,Regular Season
21801211,2018 - 2019,Temporada,1610612764,1610612738,2019-04-09,110,116,Regular Season
21801212,2018 - 2019,Temporada,1610612748,1610612755,2019-04-09,122,99,Regular Season
21801213,2018 - 2019,Temporada,1610612741,1610612752,2019-04-09,86,96,Regular Season
21801214,2018 - 2019,Temporada,1610612750,1610612761,2019-04-09,100,120,Regular Season
21801215,2018 - 2019,Temporada,1610612740,1610612744,2019-04-09,103,112,Regular Season
21801216,2018 - 2019,Temporada,1610612742,1610612756,2019-04-09,120,109,Regular Season
21801217,2018 - 2019,Temporada,1610612762,1610612743,2019-04-09,118,108,Regular Season
21801218,2018 - 2019,Temporada,1610612760,1610612745,2019-04-09,112,111,Regular Season
21801219,2018 - 2019,Temporada,1610612747,1610612757,2019-04-09,101,104,Regular Season
21801195,2018 - 2019,Temporada,1610612761,1610612748,2019-04-07,117,109,Regular Season
21801196,2018 - 2019,Temporada,1610612739,1610612759,2019-04-07,90,112,Regular Season
21801197,2018 - 2019,Temporada,1610612750,1610612760,2019-04-07,126,132,Regular Season
21801198,2018 - 2019,Temporada,1610612765,1610612766,2019-04-07,91,104,Regular Season
21801199,2018 - 2019,Temporada,1610612754,1610612751,2019-04-07,96,108,Regular Season
21801201,2018 - 2019,Temporada,1610612763,1610612742,2019-04-07,127,129,Regular Season
21801200,2018 - 2019,Temporada,1610612745,1610612756,2019-04-07,149,113,Regular Season
21801202,2018 - 2019,Temporada,1610612749,1610612737,2019-04-07,115,107,Regular Season
21801203,2018 - 2019,Temporada,1610612738,1610612753,2019-04-07,108,116,Regular Season
21801204,2018 - 2019,Temporada,1610612752,1610612764,2019-04-07,113,110,Regular Season
21801205,2018 - 2019,Temporada,1610612744,1610612746,2019-04-07,131,104,Regular Season
21801206,2018 - 2019,Temporada,1610612757,1610612743,2019-04-07,115,108,Regular Season
21801207,2018 - 2019,Temporada,1610612758,1610612740,2019-04-07,129,133,Regular Season
21801208,2018 - 2019,Temporada,1610612747,1610612762,2019-04-07,113,109,Regular Season
21801193,2018 - 2019,Temporada,1610612749,1610612751,2019-04-06,128,133,Regular Season
21801194,2018 - 2019,Temporada,1610612741,1610612755,2019-04-06,96,116,Regular Season
21801180,2018 - 2019,Temporada,1610612766,1610612761,2019-04-05,113,111,Regular Season
21801181,2018 - 2019,Temporada,1610612753,1610612737,2019-04-05,149,113,Regular Season
21801182,2018 - 2019,Temporada,1610612764,1610612759,2019-04-05,112,129,Regular Season
21801183,2018 - 2019,Temporada,1610612754,1610612738,2019-04-05,97,117,Regular Season
21801184,2018 - 2019,Temporada,1610612745,1610612752,2019-04-05,120,96,Regular Season
21801185,2018 - 2019,Temporada,1610612750,1610612748,2019-04-05,111,109,Regular Season
21801186,2018 - 2019,Temporada,1610612760,1610612765,2019-04-05,123,110,Regular Season
21801187,2018 - 2019,Temporada,1610612742,1610612763,2019-04-05,112,122,Regular Season
21801188,2018 - 2019,Temporada,1610612762,1610612758,2019-04-05,119,98,Regular Season
21801189,2018 - 2019,Temporada,1610612756,1610612740,2019-04-05,133,126,Regular Season
21801190,2018 - 2019,Temporada,1610612743,1610612757,2019-04-05,119,110,Regular Season
21801191,2018 - 2019,Temporada,1610612744,1610612739,2019-04-05,120,114,Regular Season
21801192,2018 - 2019,Temporada,1610612746,1610612747,2019-04-05,117,122,Regular Season
21801177,2018 - 2019,Temporada,1610612755,1610612749,2019-04-04,122,128,Regular Season
21801178,2018 - 2019,Temporada,1610612758,1610612739,2019-04-04,117,104,Regular Season
21801179,2018 - 2019,Temporada,1610612747,1610612744,2019-04-04,90,108,Regular Season
21801165,2018 - 2019,Temporada,1610612765,1610612754,2019-04-03,89,108,Regular Season
21801166,2018 - 2019,Temporada,1610612753,1610612752,2019-04-03,114,100,Regular Season
21801167,2018 - 2019,Temporada,1610612764,1610612741,2019-04-03,114,115,Regular Season
21801168,2018 - 2019,Temporada,1610612737,1610612755,2019-04-03,130,122,Regular Season
21801169,2018 - 2019,Temporada,1610612751,1610612761,2019-04-03,105,115,Regular Season
21801170,2018 - 2019,Temporada,1610612748,1610612738,2019-04-03,102,112,Regular Season
21801171,2018 - 2019,Temporada,1610612740,1610612766,2019-04-03,109,115,Regular Season
21801172,2018 - 2019,Temporada,1610612742,1610612750,2019-04-03,108,110,Regular Season
21801173,2018 - 2019,Temporada,1610612743,1610612759,2019-04-03,113,85,Regular Season
21801174,2018 - 2019,Temporada,1610612756,1610612762,2019-04-03,97,118,Regular Season
21801175,2018 - 2019,Temporada,1610612757,1610612763,2019-04-03,116,89,Regular Season
21801176,2018 - 2019,Temporada,1610612746,1610612745,2019-04-03,103,135,Regular Season
21801161,2018 - 2019,Temporada,1610612760,1610612747,2019-04-02,119,103,Regular Season
21801162,2018 - 2019,Temporada,1610612759,1610612737,2019-04-02,117,111,Regular Season
21801163,2018 - 2019,Temporada,1610612758,1610612745,2019-04-02,105,130,Regular Season
21801164,2018 - 2019,Temporada,1610612744,1610612743,2019-04-02,116,102,Regular Season
21801152,2018 - 2019,Temporada,1610612754,1610612765,2019-04-01,111,102,Regular Season
21801153,2018 - 2019,Temporada,1610612738,1610612748,2019-04-01,110,105,Regular Season
21801154,2018 - 2019,Temporada,1610612751,1610612749,2019-04-01,121,131,Regular Season
21801155,2018 - 2019,Temporada,1610612752,1610612741,2019-04-01,113,105,Regular Season
21801156,2018 - 2019,Temporada,1610612761,1610612753,2019-04-01,121,109,Regular Season
21801157,2018 - 2019,Temporada,1610612750,1610612757,2019-04-01,122,132,Regular Season
21801158,2018 - 2019,Temporada,1610612742,1610612755,2019-04-01,122,102,Regular Season
21801159,2018 - 2019,Temporada,1610612762,1610612766,2019-04-01,111,102,Regular Season
21801160,2018 - 2019,Temporada,1610612756,1610612739,2019-04-01,122,113,Regular Season
21801145,2018 - 2019,Temporada,1610612737,1610612749,2019-03-31,136,135,Regular Season
21801146,2018 - 2019,Temporada,1610612760,1610612742,2019-03-31,103,106,Regular Season
21801147,2018 - 2019,Temporada,1610612740,1610612747,2019-03-31,102,130,Regular Season
21801149,2018 - 2019,Temporada,1610612759,1610612758,2019-03-31,106,113,Regular Season
21801148,2018 - 2019,Temporada,1610612743,1610612764,2019-03-31,90,95,Regular Season
21801150,2018 - 2019,Temporada,1610612744,1610612766,2019-03-31,137,90,Regular Season
21801151,2018 - 2019,Temporada,1610612746,1610612763,2019-03-31,113,96,Regular Season
21801136,2018 - 2019,Temporada,1610612746,1610612739,2019-03-30,132,108,Regular Season
21801137,2018 - 2019,Temporada,1610612751,1610612738,2019-03-30,110,96,Regular Season
21801138,2018 - 2019,Temporada,1610612745,1610612758,2019-03-30,119,108,Regular Season
21801139,2018 - 2019,Temporada,1610612765,1610612757,2019-03-30,99,90,Regular Season
21801140,2018 - 2019,Temporada,1610612754,1610612753,2019-03-30,116,121,Regular Season
21801141,2018 - 2019,Temporada,1610612752,1610612748,2019-03-30,92,100,Regular Season
21801142,2018 - 2019,Temporada,1610612741,1610612761,2019-03-30,101,124,Regular Season
21801143,2018 - 2019,Temporada,1610612750,1610612755,2019-03-30,109,118,Regular Season
21801144,2018 - 2019,Temporada,1610612756,1610612763,2019-03-30,115,120,Regular Season
21801130,2018 - 2019,Temporada,1610612738,1610612754,2019-03-29,114,112,Regular Season
21801131,2018 - 2019,Temporada,1610612737,1610612757,2019-03-29,98,118,Regular Season
21801132,2018 - 2019,Temporada,1610612750,1610612744,2019-03-29,131,130,Regular Season
21801133,2018 - 2019,Temporada,1610612760,1610612743,2019-03-29,105,115,Regular Season
21801134,2018 - 2019,Temporada,1610612762,1610612764,2019-03-29,128,124,Regular Season
21801135,2018 - 2019,Temporada,1610612747,1610612766,2019-03-29,129,115,Regular Season
21801122,2018 - 2019,Temporada,1610612765,1610612753,2019-03-28,115,98,Regular Season
21801123,2018 - 2019,Temporada,1610612755,1610612751,2019-03-28,123,110,Regular Season
21801124,2018 - 2019,Temporada,1610612748,1610612742,2019-03-28,105,99,Regular Season
21801125,2018 - 2019,Temporada,1610612752,1610612761,2019-03-28,92,117,Regular Season
21801126,2018 - 2019,Temporada,1610612745,1610612743,2019-03-28,112,85,Regular Season
21801127,2018 - 2019,Temporada,1610612749,1610612746,2019-03-28,128,118,Regular Season
21801128,2018 - 2019,Temporada,1610612740,1610612758,2019-03-28,121,118,Regular Season
21801129,2018 - 2019,Temporada,1610612759,1610612739,2019-03-28,116,110,Regular Season
21801117,2018 - 2019,Temporada,1610612741,1610612757,2019-03-27,98,118,Regular Season
21801118,2018 - 2019,Temporada,1610612763,1610612744,2019-03-27,103,118,Regular Season
21801119,2018 - 2019,Temporada,1610612760,1610612754,2019-03-27,107,99,Regular Season
21801120,2018 - 2019,Temporada,1610612756,1610612764,2019-03-27,121,124,Regular Season
21801121,2018 - 2019,Temporada,1610612762,1610612747,2019-03-27,115,100,Regular Season
21801107,2018 - 2019,Temporada,1610612766,1610612759,2019-03-26,125,116,Regular Season
21801108,2018 - 2019,Temporada,1610612739,1610612738,2019-03-26,106,116,Regular Season
21801109,2018 - 2019,Temporada,1610612748,1610612753,2019-03-26,99,104,Regular Season
21801110,2018 - 2019,Temporada,1610612761,1610612741,2019-03-26,112,103,Regular Season
21801111,2018 - 2019,Temporada,1610612749,1610612745,2019-03-26,108,94,Regular Season
21801112,2018 - 2019,Temporada,1610612750,1610612746,2019-03-26,111,122,Regular Season
21801113,2018 - 2019,Temporada,1610612740,1610612737,2019-03-26,120,130,Regular Season
21801114,2018 - 2019,Temporada,1610612742,1610612758,2019-03-26,121,125,Regular Season
21801115,2018 - 2019,Temporada,1610612743,1610612765,2019-03-26,95,92,Regular Season
21801116,2018 - 2019,Temporada,1610612747,1610612764,2019-03-26,124,106,Regular Season
21801103,2018 - 2019,Temporada,1610612753,1610612755,2019-03-25,119,98,Regular Season
21801104,2018 - 2019,Temporada,1610612763,1610612760,2019-03-25,115,103,Regular Season
21801105,2018 - 2019,Temporada,1610612762,1610612756,2019-03-25,125,92,Regular Season
21801106,2018 - 2019,Temporada,1610612757,1610612751,2019-03-25,148,144,Regular Season
21801095,2018 - 2019,Temporada,1610612752,1610612746,2019-03-24,113,124,Regular Season
21801096,2018 - 2019,Temporada,1610612749,1610612739,2019-03-24,127,105,Regular Season
21801097,2018 - 2019,Temporada,1610612754,1610612743,2019-03-24,124,88,Regular Season
21801098,2018 - 2019,Temporada,1610612761,1610612766,2019-03-24,114,115,Regular Season
21801099,2018 - 2019,Temporada,1610612740,1610612745,2019-03-24,90,113,Regular Season
21801100,2018 - 2019,Temporada,1610612738,1610612759,2019-03-24,96,115,Regular Season
21801101,2018 - 2019,Temporada,1610612744,1610612765,2019-03-24,121,114,Regular Season
21801102,2018 - 2019,Temporada,1610612747,1610612758,2019-03-24,111,106,Regular Season
21801087,2018 - 2019,Temporada,1610612766,1610612738,2019-03-23,124,117,Regular Season
21801089,2018 - 2019,Temporada,1610612764,1610612748,2019-03-23,108,113,Regular Season
21801088,2018 - 2019,Temporada,1610612737,1610612755,2019-03-23,129,127,Regular Season
21801090,2018 - 2019,Temporada,1610612741,1610612762,2019-03-23,83,114,Regular Season
21801091,2018 - 2019,Temporada,1610612763,1610612750,2019-03-23,99,112,Regular Season
21801092,2018 - 2019,Temporada,1610612744,1610612742,2019-03-23,91,126,Regular Season
21801093,2018 - 2019,Temporada,1610612757,1610612765,2019-03-23,117,112,Regular Season
21801094,2018 - 2019,Temporada,1610612758,1610612756,2019-03-23,112,103,Regular Season
21801080,2018 - 2019,Temporada,1610612753,1610612763,2019-03-22,123,119,Regular Season
21801081,2018 - 2019,Temporada,1610612739,1610612746,2019-03-22,108,110,Regular Season
21801082,2018 - 2019,Temporada,1610612752,1610612743,2019-03-22,93,111,Regular Season
21801083,2018 - 2019,Temporada,1610612761,1610612760,2019-03-22,109,116,Regular Season
21801084,2018 - 2019,Temporada,1610612745,1610612759,2019-03-22,111,105,Regular Season
21801085,2018 - 2019,Temporada,1610612749,1610612748,2019-03-22,116,87,Regular Season
21801086,2018 - 2019,Temporada,1610612747,1610612751,2019-03-22,106,111,Regular Season
21801074,2018 - 2019,Temporada,1610612766,1610612750,2019-03-21,113,106,Regular Season
21801075,2018 - 2019,Temporada,1610612764,1610612743,2019-03-21,108,113,Regular Season
21801076,2018 - 2019,Temporada,1610612737,1610612762,2019-03-21,117,114,Regular Season
21801077,2018 - 2019,Temporada,1610612756,1610612765,2019-03-21,98,118,Regular Season
21801078,2018 - 2019,Temporada,1610612758,1610612742,2019-03-21,116,100,Regular Season
21801079,2018 - 2019,Temporada,1610612744,1610612754,2019-03-21,112,89,Regular Season
21801065,2018 - 2019,Temporada,1610612739,1610612749,2019-03-20,107,102,Regular Season
21801066,2018 - 2019,Temporada,1610612753,1610612740,2019-03-20,119,96,Regular Season
21801067,2018 - 2019,Temporada,1610612755,1610612738,2019-03-20,118,115,Regular Season
21801068,2018 - 2019,Temporada,1610612752,1610612762,2019-03-20,116,137,Regular Season
21801069,2018 - 2019,Temporada,1610612741,1610612764,2019-03-20,126,120,Regular Season
21801070,2018 - 2019,Temporada,1610612763,1610612745,2019-03-20,126,125,Regular Season
21801071,2018 - 2019,Temporada,1610612759,1610612748,2019-03-20,105,110,Regular Season
21801072,2018 - 2019,Temporada,1610612760,1610612761,2019-03-20,114,123,Regular Season
21801073,2018 - 2019,Temporada,1610612757,1610612742,2019-03-20,126,118,Regular Season
21801059,2018 - 2019,Temporada,1610612766,1610612755,2019-03-19,114,118,Regular Season
21801060,2018 - 2019,Temporada,1610612737,1610612745,2019-03-19,105,121,Regular Season
21801061,2018 - 2019,Temporada,1610612749,1610612747,2019-03-19,115,101,Regular Season
21801062,2018 - 2019,Temporada,1610612750,1610612744,2019-03-19,107,117,Regular Season
21801063,2018 - 2019,Temporada,1610612758,1610612751,2019-03-19,121,123,Regular Season
21801064,2018 - 2019,Temporada,1610612746,1610612754,2019-03-19,115,109,Regular Season
21801050,2018 - 2019,Temporada,1610612739,1610612765,2019-03-18,126,119,Regular Season
21801051,2018 - 2019,Temporada,1610612764,1610612762,2019-03-18,95,116,Regular Season
21801052,2018 - 2019,Temporada,1610612738,1610612743,2019-03-18,105,114,Regular Season
21801053,2018 - 2019,Temporada,1610612761,1610612752,2019-03-18,128,92,Regular Season
21801054,2018 - 2019,Temporada,1610612760,1610612748,2019-03-18,107,116,Regular Season
21801055,2018 - 2019,Temporada,1610612759,1610612744,2019-03-18,111,105,Regular Season
21801056,2018 - 2019,Temporada,1610612742,1610612740,2019-03-18,125,129,Regular Season
21801057,2018 - 2019,Temporada,1610612756,1610612741,2019-03-18,101,116,Regular Season
21801058,2018 - 2019,Temporada,1610612757,1610612754,2019-03-18,106,98,Regular Season
21801042,2018 - 2019,Temporada,1610612752,1610612747,2019-03-17,124,123,Regular Season
21801045,2018 - 2019,Temporada,1610612748,1610612766,2019-03-17,93,75,Regular Season
21801043,2018 - 2019,Temporada,1610612749,1610612755,2019-03-17,125,130,Regular Season
21801044,2018 - 2019,Temporada,1610612765,1610612761,2019-03-17,110,107,Regular Season
21801046,2018 - 2019,Temporada,1610612753,1610612737,2019-03-17,101,91,Regular Season
21801047,2018 - 2019,Temporada,1610612758,1610612741,2019-03-17,129,102,Regular Season
21801048,2018 - 2019,Temporada,1610612745,1610612750,2019-03-17,117,102,Regular Season
